,Timestamp,AX,AY,AZ,fAX,fAY,fAZ,Amag,UL,SMA50AX,SMA50AY,SMA50AZ,AMAG,std,2std,3std
564,18:15:28:349000,608,-736,-128,703.691711,-266.659729,-267.714325,798.7242296,1746.42,1088.64,-256.64,-355.2,1173.5280905031632,395.25898789896104,790.5179757979221,1185.776963696883
565,18:15:28:435000,1632,96,192,744.138,-256.365784,-255.034302,827.3495473,1746.42,1128.96,-241.28,-380.16,1215.4375120095644,395.25898789896104,790.5179757979221,1185.776963696883
566,18:15:28:528000,-640,0,-1120,685.321777,-249.239899,-278.459412,780.5934341,1746.42,1126.4,-240.64,-400.64,1219.5068590213014,395.25898789896104,790.5179757979221,1185.776963696883
567,18:15:28:660000,480,672,-448,676.730652,-224.201538,-283.005127,767.0219077,1746.42,1139.2,-222.08,-412.16,1231.6541852322023,395.25898789896104,790.5179757979221,1185.776963696883
568,18:15:28:842000,-1024,-832,-352,608.157288,-240.572113,-284.812653,713.3361591,1746.42,1127.68,-227.2,-416.64,1223.4667596628851,395.25898789896104,790.5179757979221,1185.776963696883
569,18:15:28:933000,-1216,-352,-224,535.149353,-243.529205,-283.258057,652.6303935,1746.42,1116.8,-246.4,-422.4,1219.1706033201424,395.25898789896104,790.5179757979221,1185.776963696883
570,18:15:29:023000,384,992,1952,529.128967,-211.518875,-227.475128,613.5655076,1746.42,1164.16,-202.88,-380.8,1241.5463905952126,395.25898789896104,790.5179757979221,1185.776963696883
571,18:15:29:111000,-928,-768,-352,473.151459,-225.910492,-230.639191,572.8021386,1746.42,1123.2,-248.32,-375.68,1210.11426105141,395.25898789896104,790.5179757979221,1185.776963696883
572,18:15:29:336000,192,128,832,462.458649,-216.891693,-204.243576,550.1140308,1746.42,1169.92,-204.8,-378.24,1246.4835915486412,395.25898789896104,790.5179757979221,1185.776963696883
573,18:15:29:969000,320,96,160,457.210876,-209.062668,-195.232193,539.3186382,1746.42,1247.36,-168.96,-382.72,1315.6477680595212,395.25898789896104,790.5179757979221,1185.776963696883
574,18:15:30:055000,1504,1216,352,494.503845,-174.063538,-181.92662,554.913924,1746.42,1335.04,-90.24,-433.28,1406.4873328971007,395.25898789896104,790.5179757979221,1185.776963696883
575,18:15:30:190000,192,-192,-96,483.887329,-174.505447,-179.865173,544.9317193,1746.42,1290.24,-51.84,-351.36,1338.2303586453268,395.25898789896104,790.5179757979221,1185.776963696883
576,18:15:30:507000,384,768,-864,480.480804,-151.835007,-195.920425,540.6482084,1746.42,1175.68,-51.84,-296.96,1213.7116995398867,395.25898789896104,790.5179757979221,1185.776963696883
577,18:15:30:602000,-5184,544,-1504,293.311401,-135.190231,-226.315353,394.368629,1746.42,1054.08,-76.16,-323.84,1105.3313248071818,395.25898789896104,790.5179757979221,1185.776963696883
578,18:15:31:269000,-512,-384,-1440,264.738281,-141.081833,-254.580719,393.448578,1746.42,1037.44,40.96,-448.64,1131.0337416717507,395.25898789896104,790.5179757979221,1185.776963696883
579,18:15:31:493000,-1216,-256,1920,213.211914,-143.752975,-203.916397,328.1861287,1746.42,914.56,35.84,-572.8,1079.7241958944885,395.25898789896104,790.5179757979221,1185.776963696883
580,18:15:31:583000,-96,480,-704,202.516571,-129.552063,-215.785721,323.0482564,1746.42,849.92,-48.64,-421.12,949.7746629595885,395.25898789896104,790.5179757979221,1185.776963696883
581,18:15:31:723000,-32,-384,-1376,194.629211,-135.285156,-242.947342,339.4201146,1746.42,874.24,-76.8,-553.6,1037.6255478736055,395.25898789896104,790.5179757979221,1185.776963696883
582,18:15:31:946000,96,-608,512,191.405441,-145.753281,-225.286316,329.596702,1746.42,737.92,-83.2,-546.56,922.0498901903302,395.25898789896104,790.5179757979221,1185.776963696883
583,18:15:32:169000,672,288,-1152,206.645874,-136.269135,-246.782471,349.533092,1746.42,526.08,-210.56,-591.36,819.0252313573741,395.25898789896104,790.5179757979221,1185.776963696883
584,18:15:32:576000,992,768,128,231.010056,-116.755875,-238.132217,351.7165522,1746.42,586.24,-168.96,-564.48,831.1813818896571,395.25898789896104,790.5179757979221,1185.776963696883
585,18:15:33:166000,64,672,-192,225.908249,-99.799965,-237.083847,342.349705,1746.42,503.04,-252.16,-498.56,751.795172104743,395.25898789896104,790.5179757979221,1185.776963696883
586,18:15:33:300000,704,1280,1280,240.125946,-70.314301,-203.343353,322.417571,1746.42,432.0,-317.44,-242.56,588.4110019365716,395.25898789896104,790.5179757979221,1185.776963696883
587,18:15:33:396000,-1504,-1504,224,189.288696,-101.120461,-193.770081,289.1408002,1746.42,473.6,-369.92,-261.76,655.4815512277977,395.25898789896104,790.5179757979221,1185.776963696883
588,18:15:33:479000,224,-320,-864,190.305084,-105.853844,-208.578217,301.5392742,1746.42,426.24,-346.88,-257.92,607.0658929638529,395.25898789896104,790.5179757979221,1185.776963696883
589,18:15:33:616000,-1600,0,-416,139.339798,-103.603554,-213.120743,274.8994849,1746.42,257.92,-382.72,-184.32,496.9619574977546,395.25898789896104,790.5179757979221,1185.776963696883
590,18:15:33:788000,480,-288,768,149.097031,-107.44989,-192.009384,265.7875224,1746.42,178.56,-389.12,-113.92,443.0302635260937,395.25898789896104,790.5179757979221,1185.776963696883
591,18:15:34:643000,576,1216,768,161.062683,-80.310333,-171.399139,248.5328998,1746.42,273.92,-314.88,-108.16,431.1382219196066,395.25898789896104,790.5179757979221,1185.776963696883
592,18:15:35:048000,-768,544,-2144,135.521652,-67.43985,-213.637421,261.8304779,1746.42,255.36,-240.0,-224.64,416.25936530004947,395.25898789896104,790.5179757979221,1185.776963696883
593,18:15:35:454000,1152,608,896,163.209747,-53.6297,-189.477676,255.7642585,1746.42,239.36,-213.76,-233.6,396.93262299790877,395.25898789896104,790.5179757979221,1185.776963696883
594,18:15:36:085000,-96,32,640,156.200348,-51.891273,-171.418869,237.6461268,1746.42,232.32,-264.32,-146.56,381.2052969201766,395.25898789896104,790.5179757979221,1185.776963696883
595,18:15:36:582000,-640,-224,480,135.131027,-55.32159,-157.313538,214.6355563,1746.42,262.4,-274.56,-130.56,401.6003824699374,395.25898789896104,790.5179757979221,1185.776963696883
596,18:15:36:939000,-2304,-768,-1024,71.27478,-69.295479,-175.91655,202.0608578,1746.42,237.44,-266.88,-244.48,432.8662130497135,395.25898789896104,790.5179757979221,1185.776963696883
597,18:15:37:572000,-320,-608,-736,60.81863,-79.79982,-187.885498,212.9973647,1746.42,-30.08,-57.6,-144.0,157.9828041275379,395.25898789896104,790.5179757979221,1185.776963696883
598,18:15:37:750000,320,-160,-896,60.201271,-74.963997,-195.448273,217.8160263,1746.42,230.4,-99.2,-105.6,272.16935903955095,395.25898789896104,790.5179757979221,1185.776963696883
599,18:15:37:840000,960,-544,-32,82.8619,-83.763672,-192.062378,225.3228889,1746.42,7.68,-186.24,-64.0,197.07947635408414,395.25898789896104,790.5179757979221,1185.776963696883
600,18:15:37:975000,-704,384,96,63.193123,-75.070175,-186.197433,210.4718176,1746.42,-145.92,-157.44,-117.12,244.5344441995851,395.25898789896104,790.5179757979221,1185.776963696883
601,18:15:38:067000,-672,128,352,44.98888,-71.33091,-175.397751,194.6187789,1746.42,-192.64,-72.96,-142.72,250.60392973774373,395.25898789896104,790.5179757979221,1185.776963696883
602,18:15:38:382000,160,-224,-544,47.807739,-74.102287,-182.725266,202.8922169,1746.42,-184.96,-67.2,-122.88,232.0033103212107,395.25898789896104,790.5179757979221,1185.776963696883
603,18:15:38:470000,64,320,-384,48.19598,-67.054688,-186.676804,204.1259729,1746.42,-184.32,-23.04,-131.2,227.4162351284534,395.25898789896104,790.5179757979221,1185.776963696883
604,18:15:38:606000,64,480,256,48.566154,-57.36935,-178.119614,193.3300559,1746.42,-175.36,8.96,-137.6,223.0810866030556,395.25898789896104,790.5179757979221,1185.776963696883
605,18:15:38:693000,0,1504,-896,47.454292,-29.915003,-191.851715,199.8847112,1746.42,-190.72,39.68,-139.52,239.6131281879188,395.25898789896104,790.5179757979221,1185.776963696883
606,18:15:38:829000,672,-160,-416,61.445774,-32.231773,-196.118149,208.0307638,1746.42,-181.12,58.24,-142.08,237.45121267325632,395.25898789896104,790.5179757979221,1185.776963696883
607,18:15:38:967000,832,192,-448,78.536201,-28.298132,-200.843613,217.5014391,1746.42,-148.48,89.6,-177.92,248.45522091515807,395.25898789896104,790.5179757979221,1185.776963696883
608,18:15:39:055000,-384,-672,1440,68.348763,-39.444656,-170.477829,187.8566594,1746.42,-145.28,83.2,-155.52,228.50599291922302,395.25898789896104,790.5179757979221,1185.776963696883
609,18:15:39:144000,-512,-32,-96,55.728764,-39.316334,-169.080994,182.3179963,1746.42,-150.4,81.92,-155.52,231.33853289065357,395.25898789896104,790.5179757979221,1185.776963696883
610,18:15:39:385000,-160,-256,128,51.08532,-42.988537,-163.603806,176.7029416,1746.42,-142.08,67.2,-151.68,218.4247898018904,395.25898789896104,790.5179757979221,1185.776963696883
611,18:15:39:504000,-448,-576,-128,40.524727,-51.908955,-162.955505,175.759181,1746.42,-152.96,59.52,-141.44,216.66717702503996,395.25898789896104,790.5179757979221,1185.776963696883
612,18:15:39:593000,-672,608,64,25.615902,-40.932716,-158.894043,166.0691982,1746.42,-153.6,84.48,-121.6,213.3457063078608,395.25898789896104,790.5179757979221,1185.776963696883
613,18:17:58:418000,32,-288,-224,2.453399,-0.454532,2.579186,3.58858836,235.3,-157.44,57.6,-115.2,203.41129172196906,395.25898789896104,790.5179757979221,1185.776963696883
614,18:17:58:509000,-96,-32,-32,2.290591,-0.49844,2.506613,3.43196129,235.3,-171.52,71.68,-113.28,217.69127497444634,395.25898789896104,790.5179757979221,1185.776963696883
615,18:17:58:599000,64,-64,64,2.392669,-0.58676,2.635491,3.607625958,235.3,-202.88,68.48,-115.84,243.45165926729683,395.25898789896104,790.5179757979221,1185.776963696883
616,18:17:58:688000,-32,-32,-64,2.335802,-0.630445,2.495957,3.476094537,235.3,-190.72,67.84,-94.72,223.49107901659073,395.25898789896104,790.5179757979221,1185.776963696883
617,18:17:58:777000,-32,-32,64,2.279083,-0.674036,2.624648,3.540807955,235.3,-200.96,53.76,-84.48,224.52601096532223,395.25898789896104,790.5179757979221,1185.776963696883
618,18:17:58:871000,32,-32,-160,2.328131,-0.717533,2.284667,3.339872881,235.3,-179.84,69.76,-80.64,209.07341485707838,395.25898789896104,790.5179757979221,1185.776963696883
619,18:17:58:958000,-32,-64,0,2.27154,-0.805336,2.279885,3.317579789,235.3,-156.16,75.52,-76.16,189.44540532828978,395.25898789896104,790.5179757979221,1185.776963696883
620,18:17:59:051000,64,32,32,2.373204,-0.759825,2.341962,3.419680872,235.3,-162.56,56.32,-114.56,206.6922582004464,395.25898789896104,790.5179757979221,1185.776963696883
621,18:17:59:182000,-64,160,96,2.263936,-0.536965,2.537296,3.442616536,235.3,-145.28,74.88,-105.6,194.58841897708095,395.25898789896104,790.5179757979221,1185.776963696883
622,18:17:59:321000,64,320,64,2.365537,-0.091797,2.665455,3.564946331,235.3,-147.84,78.72,-120.96,206.60306290081954,395.25898789896104,790.5179757979221,1185.776963696883
623,18:17:59:409000,0,-192,128,2.361646,-0.359657,2.926573,3.777771104,235.3,-154.24,72.96,-121.6,209.52255057630433,395.25898789896104,790.5179757979221,1185.776963696883
624,18:17:59:498000,96,128,32,2.515441,-0.18006,2.987169,3.909353356,235.3,-182.4,51.2,-128.0,228.63770467707204,395.25898789896104,790.5179757979221,1185.776963696883
625,18:17:59:588000,0,64,-96,2.511309,-0.090157,2.781166,3.74829101,235.3,-186.24,56.32,-128.0,232.89757405348817,395.25898789896104,790.5179757979221,1185.776963696883
626,18:17:59:678000,32,32,-96,2.559676,-0.04521,2.575613,3.631496592,235.3,-193.28,41.6,-112.64,227.5422773903786,395.25898789896104,790.5179757979221,1185.776963696883
627,18:17:59:769000,-96,96,96,2.398188,0.089211,2.769997,3.66498945,235.3,-91.52,32.64,-80.64,126.26990773735443,395.25898789896104,790.5179757979221,1185.776963696883
628,18:17:59:862000,0,160,-160,2.394258,0.313133,2.431401,3.426694394,235.3,-81.28,43.52,-55.04,107.37704782680514,395.25898789896104,790.5179757979221,1185.776963696883
629,18:17:59:947000,-64,32,0,2.285609,0.357583,2.426337,3.352459596,235.3,-58.24,49.28,-93.44,120.62938945381428,395.25898789896104,790.5179757979221,1185.776963696883
630,18:18:00:041000,-64,-224,32,2.177172,0.043097,2.487803,3.306221262,235.3,-57.6,35.2,-78.72,103.69975120510173,395.25898789896104,790.5179757979221,1185.776963696883
631,18:18:00:128000,0,-32,96,2.173611,-0.001957,2.681871,3.452103803,235.3,-56.96,42.24,-49.28,86.35495121879231,395.25898789896104,790.5179757979221,1185.776963696883
632,18:18:00:218000,-64,32,160,2.065563,0.043004,3.00829,3.649412086,235.3,-60.16,55.04,-56.32,99.09878707633105,395.25898789896104,790.5179757979221,1185.776963696883
633,18:18:00:308000,96,-64,-128,2.218892,-0.046904,2.736173,3.523112882,235.3,-71.68,48.0,-35.84,93.41588729975217,395.25898789896104,790.5179757979221,1185.776963696883
634,18:18:00:398000,32,0,-64,2.267515,-0.046839,2.597481,3.448293159,235.3,-90.88,32.64,-39.68,104.39849807348763,395.25898789896104,790.5179757979221,1185.776963696883
635,18:18:00:488000,64,32,-64,2.3682,-0.001917,2.45918,3.414079845,235.3,-90.88,19.84,-37.12,100.1533544121214,395.25898789896104,790.5179757979221,1185.776963696883
636,18:18:00:578000,-32,32,-96,2.312168,0.042907,2.254866,3.229919898,235.3,-105.6,-5.12,-64.64,123.918941247898,395.25898789896104,790.5179757979221,1185.776963696883
637,18:18:00:668000,32,0,0,2.360524,0.042847,2.250187,3.261479872,235.3,-74.88,24.96,-69.12,104.91706438897344,395.25898789896104,790.5179757979221,1185.776963696883
638,18:18:00:803000,64,0,-64,2.460819,0.042787,2.113004,3.243801286,235.3,-78.08,31.36,-53.12,99.50713743244752,395.25898789896104,790.5179757979221,1185.776963696883
639,18:18:00:893000,-96,32,64,2.300674,0.08739,2.0,3.049711112,235.3,-48.0,32.0,-43.52,72.26334063686788,395.25898789896104,790.5179757979221,1185.776963696883
640,18:18:00:983000,0,0,96,2.296931,0.087268,2.434896,3.348466254,235.3,-57.6,37.76,-56.96,89.37571929780482,395.25898789896104,790.5179757979221,1185.776963696883
641,18:18:01:073000,0,-64,64,2.2932,-0.001987,2.562152,3.438516113,235.3,-69.12,12.16,-71.04,99.86051071369504,395.25898789896104,790.5179757979221,1185.776963696883
642,18:18:01:163000,-32,-96,-32,2.23758,-0.135669,2.490771,3.350986498,235.3,-54.4,-0.64,-28.8,61.55655610899622,395.25898789896104,790.5179757979221,1185.776963696883
643,18:18:01:252000,-32,-160,32,2.182101,-0.358405,2.551632,3.376513702,235.3,-78.08,-16.0,-46.08,92.06439485490577,395.25898789896104,790.5179757979221,1185.776963696883
644,18:18:01:342000,0,128,-32,2.178569,-0.179244,2.480476,3.306214223,235.3,-76.16,-14.08,-59.52,97.6791809957475,395.25898789896104,790.5179757979221,1185.776963696883
645,18:18:01:432000,32,-64,-64,2.22677,-0.268428,2.343752,3.244030157,235.3,-62.72,-10.88,-70.4,94.91223735641259,395.25898789896104,790.5179757979221,1185.776963696883
646,18:18:01:523000,-32,64,96,2.171505,-0.17863,2.536226,3.343618544,235.3,-17.28,5.76,-48.0,51.3398091153444,395.25898789896104,790.5179757979221,1185.776963696883
647,18:18:01:613000,-64,32,0,2.064758,-0.133674,2.531014,3.269117038,235.3,-12.16,18.56,-33.28,39.99871997951935,395.25898789896104,790.5179757979221,1185.776963696883
648,18:18:01:703000,0,0,64,2.061429,-0.133487,2.657063,3.365604268,235.3,-18.56,21.76,-14.08,31.878168077855417,395.25898789896104,790.5179757979221,1185.776963696883
649,18:18:01:793000,-32,-64,-32,2.006584,-0.222522,2.586053,3.280787331,235.3,-38.4,31.36,-14.08,51.5388785287379,395.25898789896104,790.5179757979221,1185.776963696883
650,18:18:01:883000,-32,32,-32,1.951878,-0.177607,2.515285,3.188734954,235.3,-24.96,24.32,-16.64,38.61804759435671,395.25898789896104,790.5179757979221,1185.776963696883
651,18:18:01:974000,-32,-64,-32,1.897311,-0.266504,2.444757,3.106066677,235.3,-12.16,20.48,-24.32,34.040540536248834,395.25898789896104,790.5179757979221,1185.776963696883
652,18:18:02:064000,-96,-96,64,1.740117,-0.399833,2.570368,3.129642992,235.3,-17.28,23.04,-12.16,31.26188733905872,395.25898789896104,790.5179757979221,1185.776963696883
653,18:18:02:162000,32,32,-64,1.788723,-0.354686,2.434633,3.041836612,235.3,-17.92,17.28,-5.76,25.551954915426727,395.25898789896104,790.5179757979221,1185.776963696883
654,18:18:02:246000,-64,0,-64,1.683155,-0.354192,2.299271,2.871429933,235.3,-20.48,7.68,-12.16,25.025554938901955,395.25898789896104,790.5179757979221,1185.776963696883
655,18:18:02:336000,128,64,32,1.88579,-0.264709,2.359744,3.032270853,235.3,-17.92,-21.12,6.4,28.4278173625764,395.25898789896104,790.5179757979221,1185.776963696883
656,18:18:02:424000,32,-32,-32,1.934143,-0.308832,2.289886,3.013281308,235.3,-30.72,-18.56,14.08,38.554356433482326,395.25898789896104,790.5179757979221,1185.776963696883
657,18:18:02:514000,32,-96,-64,1.98237,-0.441773,2.15529,2.961457274,235.3,-46.72,-24.32,21.76,56.98875678587839,395.25898789896104,790.5179757979221,1185.776963696883
658,18:18:02:604000,-64,0,-64,1.876638,-0.441159,2.021063,2.793042623,235.3,-40.32,-10.88,-8.32,42.582851008357814,395.25898789896104,790.5179757979221,1185.776963696883
659,18:18:02:694000,0,0,0,1.873631,-0.440546,2.016965,2.787960135,235.3,-30.08,-10.24,-6.4,32.41333059097754,395.25898789896104,790.5179757979221,1185.776963696883
660,18:18:02:784000,-128,-64,0,1.665901,-0.528651,2.012884,2.665783191,235.3,-29.44,-6.4,-8.96,31.43175464399021,395.25898789896104,790.5179757979221,1185.776963696883
661,18:18:02:874000,-32,-64,96,1.612,-0.616622,2.202692,2.798324273,235.3,-21.12,3.84,-4.48,21.928757374735124,395.25898789896104,790.5179757979221,1185.776963696883
662,18:18:02:966000,-96,64,-64,1.455862,-0.527074,2.069014,2.584213632,235.3,-9.6,-7.04,-7.04,13.830516982383557,395.25898789896104,790.5179757979221,1185.776963696883
663,18:18:03:054000,-96,-32,0,1.299919,-0.570686,2.064839,2.505799675,235.3,-12.16,-1.92,-2.56,12.57400493080864,395.25898789896104,790.5179757979221,1185.776963696883
664,18:18:03:145000,0,0,32,1.297838,-0.569896,2.125124,2.554469992,235.3,-10.24,-1.28,-1.28,10.39876915793403,395.25898789896104,790.5179757979221,1185.776963696883
665,18:18:03:233000,-64,96,64,1.19348,-0.436363,2.249553,2.583659397,235.3,-12.8,1.92,-1.28,13.00633691705701,395.25898789896104,790.5179757979221,1185.776963696883
666,18:18:03:324000,64,64,-32,1.293827,-0.347214,2.180731,2.559322872,235.3,-10.88,3.84,-0.64,11.555500854571386,395.25898789896104,790.5179757979221,1185.776963696883
667,18:18:03:413000,32,32,32,1.342869,-0.302465,2.240572,2.629628323,235.3,-9.6,5.12,-1.28,10.95503537191916,395.25898789896104,790.5179757979221,1185.776963696883
668,18:18:03:504000,0,96,-32,1.340727,-0.169339,2.171956,2.55804954,235.3,-10.24,7.68,1.28,12.86384079503474,395.25898789896104,790.5179757979221,1185.776963696883
669,18:18:03:594000,288,160,-32,1.797401,0.052193,2.103567,2.767375758,235.3,-3.84,12.16,0.64,12.767959899686403,395.25898789896104,790.5179757979221,1185.776963696883
670,18:18:03:684000,96,-160,0,1.948093,-0.169579,2.099363,2.868997801,235.3,-3.2,8.32,0.0,8.914168497397837,395.25898789896104,790.5179757979221,1185.776963696883
671,18:18:03:775000,96,-128,64,2.098586,-0.347024,2.22284,3.076606332,235.3,0.0,2.56,-0.64,2.638787600395303,395.25898789896104,790.5179757979221,1185.776963696883
672,18:18:03:864000,4832,-2784,-1504,9.829102,-4.215586,-0.779451,10.72333695,235.3,95.36,-59.52,-32.0,116.87668715359791,395.25898789896104,790.5179757979221,1185.776963696883
673,18:18:03:955000,-480,-768,-32,8.970878,-5.334504,-0.843425,10.47114849,235.3,85.76,-71.04,-35.2,116.79254770746292,395.25898789896104,790.5179757979221,1185.776963696883
674,18:18:04:045000,-160,224,-96,8.672453,-4.993911,-1.038133,10.06122797,235.3,80.64,-69.12,-37.76,112.72178848829539,395.25898789896104,790.5179757979221,1185.776963696883
675,18:18:04:133000,64,64,-256,8.770326,-4.891129,-1.559754,10.16241082,235.3,81.92,-69.12,-40.96,114.74398633479666,395.25898789896104,790.5179757979221,1185.776963696883
676,18:18:04:225000,-768,-288,96,7.39716,-5.312836,-1.359552,9.208288878,235.3,65.92,-75.52,-37.12,106.89532824216406,395.25898789896104,790.5179757979221,1185.776963696883
677,18:18:04:313000,256,-96,128,7.842665,-5.448482,-1.094122,9.611995285,235.3,72.96,-79.36,-36.48,113.8066852166427,395.25898789896104,790.5179757979221,1185.776963696883
678,18:18:04:404000,0,-160,160,7.828566,-5.679725,-0.763402,9.701984555,235.3,72.96,-85.76,-30.08,116.5450367883592,395.25898789896104,790.5179757979221,1185.776963696883
679,18:18:04:495000,96,128,-160,7.986813,-5.479393,-1.090688,9.746924123,235.3,76.16,-83.84,-33.28,118.05528196569605,395.25898789896104,790.5179757979221,1185.776963696883
680,18:18:04:583000,192,32,-256,8.317061,-5.423161,-1.615202,10.05947595,235.3,81.28,-78.72,-39.04,119.69711107624946,395.25898789896104,790.5179757979221,1185.776963696883
681,18:18:04:675000,-448,-480,256,7.496573,-6.134657,-1.083517,9.747134571,235.3,72.32,-87.68,-35.84,119.17411799547753,395.25898789896104,790.5179757979221,1185.776963696883
682,18:18:04:764000,-256,-288,160,7.019331,-6.560602,-0.750041,9.637171151,235.3,68.48,-94.08,-35.84,121.75821286467702,395.25898789896104,790.5179757979221,1185.776963696883
683,18:18:04:944000,-32,192,-32,7.225853,-6.394737,-1.144253,9.716734421,235.3,65.92,-88.96,-33.92,115.80109844038613,395.25898789896104,790.5179757979221,1185.776963696883
684,18:18:05:034000,256,-128,-32,7.678072,-6.57976,-1.208181,10.18360116,235.3,70.4,-91.52,-33.28,120.16500655348878,395.25898789896104,790.5179757979221,1185.776963696883
685,18:18:05:124000,-352,32,32,7.022198,-6.521008,-1.139479,9.650555553,235.3,62.08,-91.52,-31.36,114.94906002225507,395.25898789896104,790.5179757979221,1185.776963696883
686,18:18:05:213000,288,32,0,7.537302,-6.462389,-1.137125,9.993320084,235.3,68.48,-91.52,-29.44,118.03446276405887,395.25898789896104,790.5179757979221,1185.776963696883
687,18:18:05:303000,-96,-160,192,7.346776,-6.695857,-0.73893,9.967729737,235.3,65.92,-94.72,-25.6,118.20611151712926,395.25898789896104,790.5179757979221,1185.776963696883
688,18:18:05:408000,0,32,64,7.333254,-6.636925,-0.605218,9.909171333,235.3,64.64,-94.08,-23.04,116.44834734765453,395.25898789896104,790.5179757979221,1185.776963696883
689,18:18:05:483000,-224,480,-256,6.908187,-5.896364,-1.132305,9.152719304,235.3,62.08,-85.12,-29.44,109.3894620153148,395.25898789896104,790.5179757979221,1185.776963696883
690,18:18:05:574000,-128,1888,544,6.659609,-2.990656,-0.003848,7.300303429,235.3,59.52,-47.36,-20.48,78.77201533539687,395.25898789896104,790.5179757979221,1185.776963696883
691,18:18:05:663000,-256,-736,928,6.175231,-4.156017,1.934064,7.690679994,235.3,54.4,-60.8,-3.2,81.64704526190766,395.25898789896104,790.5179757979221,1185.776963696883
692,18:18:05:753000,160,288,-480,6.459866,-3.685488,0.911158,7.492856561,235.3,58.24,-53.12,-12.16,79.75899698466625,395.25898789896104,790.5179757979221,1185.776963696883
693,18:18:05:846000,352,-1568,-352,7.100029,-6.215502,0.1565,9.437551015,235.3,65.92,-81.28,-19.84,106.51530594238557,395.25898789896104,790.5179757979221,1185.776963696883
694,18:18:05:934000,-256,96,-320,6.610144,-6.045297,-0.531466,8.973409365,235.3,60.8,-81.92,-25.6,105.18025670248196,395.25898789896104,790.5179757979221,1185.776963696883
695,18:18:06:024000,-256,288,-160,6.119516,-5.555483,-0.87559,8.311349186,235.3,55.04,-74.88,-27.52,96.92144447953713,395.25898789896104,790.5179757979221,1185.776963696883
696,18:18:06:116000,-32,128,512,6.048059,-5.332075,0.232295,8.066226035,235.3,55.04,-73.6,-19.2,93.88823994516032,395.25898789896104,790.5179757979221,1185.776963696883
697,18:18:06:207000,256,384,-96,6.516089,-4.680165,0.022745,8.022710117,235.3,61.44,-66.56,-21.12,93.01162077934134,395.25898789896104,790.5179757979221,1185.776963696883
698,18:18:06:292000,96,-128,-128,6.684168,-4.887913,-0.25596,8.284643074,235.3,63.36,-69.12,-24.96,97.03126094202837,395.25898789896104,790.5179757979221,1185.776963696883
699,18:18:06:383000,-256,-288,-224,6.190812,-5.365222,-0.743232,8.225822399,235.3,58.88,-73.6,-28.8,98.55584406822358,395.25898789896104,790.5179757979221,1185.776963696883
700,18:18:06:473000,-480,-64,-416,5.274612,-5.464468,-1.649647,7.771954548,235.3,49.92,-75.52,-36.48,97.60157375780372,395.25898789896104,790.5179757979221,1185.776963696883
701,18:18:06:567000,-512,32,288,4.292227,-5.401088,-1.013554,6.972966077,235.3,40.32,-73.6,-30.08,89.14857710586298,395.25898789896104,790.5179757979221,1185.776963696883
702,18:18:06:656000,480,640,288,5.203269,-4.310273,-0.376588,6.76714712,235.3,51.84,-58.88,-25.6,82.52030053265682,395.25898789896104,790.5179757979221,1185.776963696883
703,18:18:06:745000,512,-928,288,6.181192,-5.888883,0.261234,8.54133015,235.3,61.44,-78.08,-18.56,101.07340698719916,395.25898789896104,790.5179757979221,1185.776963696883
704,18:18:06:834000,-32,128,-256,6.106915,-5.656241,-0.30756,8.329589799,235.3,62.08,-75.52,-22.4,100.29435078806782,395.25898789896104,790.5179757979221,1185.776963696883
705,18:18:06:925000,-192,640,-64,5.721976,-4.533319,-0.449339,7.313952149,235.3,55.68,-64.0,-24.32,88.24808666481104,395.25898789896104,790.5179757979221,1185.776963696883
706,18:18:07:016000,320,448,-1248,6.333872,-3.737513,-3.223735,8.029906929,235.3,61.44,-54.4,-48.64,95.39435622718987,395.25898789896104,790.5179757979221,1185.776963696883
707,18:18:07:103000,-192,-448,-960,5.946051,-4.524448,-5.399615,9.218567912,235.3,56.96,-61.44,-66.56,107.00256445525032,395.25898789896104,790.5179757979221,1185.776963696883
708,18:18:07:195000,128,-800,32,6.185192,-5.943482,-5.313135,10.09014281,235.3,60.8,-77.44,-64.64,117.77912888113921,395.25898789896104,790.5179757979221,1185.776963696883
709,18:18:07:284000,-1408,256,-896,3.413053,-5.469631,-7.369485,9.791583285,235.3,32.64,-72.32,-82.56,114.5063561554554,395.25898789896104,790.5179757979221,1185.776963696883
710,18:18:07:376000,0,-32,-128,3.406187,-5.517787,-7.652284,10.03023099,235.3,35.2,-71.68,-85.12,116.7153665975479,395.25898789896104,790.5179757979221,1185.776963696883
711,18:18:07:466000,-352,64,96,2.69263,-5.391764,-7.409273,9.550848221,235.3,28.8,-69.12,-85.12,113.36855295892244,395.25898789896104,790.5179757979221,1185.776963696883
712,18:18:07:557000,-928,224,-96,0.814572,-4.976092,-7.616915,9.134681891,235.3,12.16,-65.92,-85.76,108.84893017388825,395.25898789896104,790.5179757979221,1185.776963696883
713,18:18:07:647000,-704,-96,1088,-0.631186,-5.141489,-5.050438,7.234654718,235.3,0.0,-67.2,-64.0,92.8,395.25898789896104,790.5179757979221,1185.776963696883
714,18:18:07:735000,608,-128,672,0.632245,-5.364731,-3.433568,6.400739149,235.3,12.16,-69.76,-51.2,87.38285415343219,395.25898789896104,790.5179757979221,1185.776963696883
